sim_id,err,design,theta_hat,Eb2,se_hat_add,se_hat_unadj,se_hat_cgm,se_hat_iid,denom,EnV2,Ea2,B_ab,B_bb,B_bV,B_aV,B_eps,leak,leak_row,leak_col,leak_own,coupling
426,-0.022635285917127157,rep_prediction_S10,0.9773647140828728,0.2313656188918014,0.027383350062490673,,0.023992130247945682,0.01320106407573249,1.5017795091299124,1.161445548361085,0.23426205292852248,0.21030369530858628,-0.2313656188918014,-0.05448417093851306,0.03244117142485009,0.009111714523239611,-0.050304094852499676,0.00028032986244990593,-0.050584424714949575,-0.004180076086013392,0.1945850097295793
427,-0.06684951989441124,rep_mean_S10,0.9331504801055888,0.3870645146813042,0.047313813605670836,0.038634856366415844,,,,,,,,,,,,,,,
427,-0.07100708800336997,rep_median_S10,0.92899291199663,0.3870645146813042,0.045041028887813236,0.03859433805169907,,,,,,,,,,,,,,,
427,-0.029860035194580026,rep_prediction_S1,0.97013996480542,0.47680642560497843,0.03696119905539763,,0.034685442916199016,0.012770673523323582,1.8278239001160066,1.0001534546363333,0.49132112486726076,0.4124736207484307,-0.47680642560497843,-0.17543200993734748,0.16024510683645254,0.024940821970484278,-0.17387196475184252,-0.1268829331158695,-0.04698903163597302,-0.001560045185504929,0.30029022531252325
427,-0.014787971588704485,rep_prediction_S2,0.9852120284112955,0.29797481501474965,0.038745472030107204,,0.036130024396711,0.013995740865729144,1.4578951143293135,1.0001534546363333,0.28933339341650044,0.2516865126708764,-0.29797481501474965,-0.07988342233911533,0.08600430523868065,0.018608107914295006,-0.08002747316924454,-0.061198344910255276,-0.01882912825898926,0.00014405083012920816,0.2816854944111386
427,-0.035031110218206596,rep_prediction_S5,0.9649688897817934,0.1721210229052167,0.037536369991564934,,0.034715911720668326,0.014277055361040212,1.3477654071658096,1.0001534546363333,0.16609788809073595,0.14536438211210845,-0.1721210229052167,-0.0877454648121298,0.06825196691091477,-0.0009635798323881124,-0.08860003598939334,-0.059579979073983914,-0.029020056915409417,0.0008545711772635326,0.27591136730512905
427,-0.04075105394398082,rep_prediction_S10,0.9592489460560192,0.14758592172450838,0.03819759566013685,,0.03542622935595849,0.014285951634641126,1.3508219575233955,1.0001534546363333,0.1420578295197966,0.12614190786018264,-0.14758592172450838,-0.10154129058127702,0.07673493643464183,-0.008797050448788549,-0.1032039405262703,-0.06854888835216624,-0.034655052174104084,0.00166264994499329,0.2531402391732031
428,-0.05051391067469935,rep_mean_S10,0.9494860893253007,0.40926178001536667,0.04817716037741733,0.03913551427914629,,,,,,,,,,,,,,,
428,-0.04591357248382133,rep_median_S10,0.9540864275161787,0.40926178001536667,0.04725732711237589,0.040307166094965194,,,,,,,,,,,,,,,
428,-0.08698238782380785,rep_prediction_S1,0.9130176121761922,0.507468048023159,0.041060992316718746,,0.03799565703299302,0.015569017790610805,1.2508875293220365,1.0062261139497732,0.5365768657268349,0.42824926501397,-0.507468048023159,0.13140331632544783,-0.14209259661197354,-0.018897120903739455,0.13976624284282121,0.0528504025284459,0.0869158403143753,-0.008362926517373387,0.3695727927159957
428,-0.041075897967350006,rep_prediction_S2,0.95892410203265,0.3242215698799951,0.03796459946338616,,0.03493420741474002,0.014864922181935393,1.2417386772791859,1.0062261139497732,0.33761056150433133,0.280849406059963,-0.3242215698799951,0.044354503275291154,-0.041810137517274845,-0.010177733148016099,0.05065066288195612,-0.00892322701969556,0.059573889901651675,-0.006296159606664966,0.3088422503828571
428,-0.02498735483479697,rep_prediction_S5,0.975012645165203,0.20800239783824387,0.03988506136664307,,0.036620198038891445,0.015806334551652146,1.0709358003597955,1.0062261139497732,0.19342777555396617,0.17331540143033147,-0.20800239783824387,0.07164635571411078,-0.05721104018194738,-0.006508171973128394,0.07700895409374578,0.026608951863863743,0.050400002229882036,-0.005362598379634999,0.2634554750381417
428,-0.01813052758603384,rep_prediction_S10,0.9818694724139662,0.17349741043138578,0.03926074513865729,,0.035986170206576545,0.015699102969663866,1.0664468896730122,1.0062261139497732,0.16207253624851134,0.14607069899353195,-0.17349741043138578,0.05663831735407339,-0.045206982737249796,-0.0033398679312262557,0.06235440639020792,0.0210424999575783,0.04131190643262962,-0.005716089036134538,0.2503123740282465
429,-0.04736957281121934,rep_mean_S10,0.9526304271887807,0.4185851288459184,0.040615077697338534,0.03496511805460935,,,,,,,,,,,,,,,
429,-0.046399111418769734,rep_median_S10,0.9536008885812303,0.4185851288459184,0.040290525762758926,0.035182188620180285,,,,,,,,,,,,,,,
429,-0.07700065028068193,rep_prediction_S1,0.9229993497193181,0.4000999149028831,0.03650009798296434,,0.03325388305569552,0.015049641534330194,1.272235944868638,0.935244490189584,0.3329731322002692,0.2960797736509756,-0.4000999149028831,0.03155423011191437,-0.012876597264971094,-0.012620486660378877,0.03570888273813709,0.007104278639370972,0.02860460409876612,-0.004154652626222718,0.3521957754862437
429,-0.034696501838711646,rep_prediction_S2,0.9653034981612884,0.25299495748875467,0.03482420756920451,,0.03146796416907979,0.014918009137931334,1.181299507517113,0.935244490189584,0.2116383521059132,0.18827961532812731,-0.25299495748875467,0.003469970080612719,0.01359930494431546,0.006659106601062517,0.006648440201611532,0.007626333836923911,-0.000977893635312377,-0.003178470120998815,0.348125827536812
429,-0.020037045819573107,rep_prediction_S5,0.9799629541804269,0.2249670637214149,0.03477383314873929,,0.0314317100190676,0.014876864945541248,1.1830018456728122,0.935244490189584,0.20336746266815914,0.188212700231525,-0.2249670637214149,-0.01139514588090678,0.02591349204363568,-0.0014678448592247847,-0.007742778909301411,0.00917350374151434,-0.01691628265081576,-0.003652366971605367,0.2307410030065779
429,-0.014793156232065785,rep_prediction_S10,0.9852068437679342,0.2039029331846615,0.03272368200268857,,0.02912700919299649,0.014916803386264457,1.1539077179214683,0.935244490189584,0.17373111636018584,0.16720214713827314,-0.2039029331846615,-0.007380147273611495,0.017267102302670666,0.0097438938687305,-0.0038813206942143047,0.016817799605759007,-0.020699120299973315,-0.0034988265793971882,0.2120114438429913
430,-0.05348648703910608,rep_mean_S10,0.9465135129608939,0.42691822392788276,0.04355171954387811,0.03313673789677962,,,,,,,,,,,,,,,
430,-0.0574229705219671,rep_median_S10,0.9425770294780329,0.42691822392788276,0.03728329805528512,0.03254256850450978,,,,,,,,,,,,,,,
430,-0.02746342101984156,rep_prediction_S1,0.9725365789801584,0.3783508082235818,0.030554589154157343,,0.02724838796783043,0.01382587936518038,1.4259188615819802,1.0719896843893175,0.4846439729861728,0.3434215419674048,-0.3783508082235818,0.012210815515459494,-0.02342313586690376,0.006980976571862022,0.01082139811216824,0.010753955405492847,6.744270667539921e-05,0.0013894174032912604,0.4655776952136183
430,-0.0038909876696389123,rep_prediction_S2,0.9961090123303611,0.21814728022222363,0.02870274566425121,,0.025253377067852276,0.013644046487586685,1.3569628339704343,1.0719896843893175,0.2579893778641927,0.18875612324782026,-0.21814728022222363,-0.03341293467944649,0.050057131886397134,0.007467034112315704,-0.033803544829988784,-0.003640986481689222,-0.030162558348299562,0.0003906101505422916,0.4521001201129279
430,-0.01887127127288224,rep_prediction_S5,0.9811287287271178,0.20352731885223876,0.02905991443391567,,0.02595669614720026,0.01306790893687727,1.4230671161520334,1.0719896843893175,0.2161860894264765,0.17777630708945621,-0.20352731885223876,-0.0737750564552386,0.0681328182596925,0.004538164369905229,-0.07398809754296881,-0.03184821651877224,-0.042139881024196565,0.00021304108773022247,0.3152441375517931
430,-0.03115462087321219,rep_prediction_S10,0.9688453791267878,0.19311995382192185,0.029745028890322024,,0.026509410949431437,0.013493047232175967,1.3302593864987693,1.0719896843893175,0.19712020198510213,0.17135263755472385,-0.19311995382192185,-0.03257487414376491,0.01904979594906009,-0.0061513323874980656,-0.0338292515101604,-0.009186143136255279,-0.02464310837390512,0.0012543773663954904,0.24614173603939846
431,-0.09774535260247763,rep_mean_S10,0.9022546473975224,0.324816679028214,0.04165045277145769,0.034450805690521696,,,,,,,,,,,,,,,
431,-0.10133992029840666,rep_median_S10,0.8986600797015933,0.324816679028214,0.042165024826801116,0.03319105691800848,,,,,,,,,,,,,,,
431,-0.10038936067695436,rep_prediction_S1,0.8996106393230456,0.264831724229294,0.0315947329642746,,0.027130716307939014,0.016193066452462587,0.9758242945519013,0.7579926474224309,0.2519956551045316,0.19206086854527507,-0.264831724229294,0.02350003854991184,-0.026631356454112062,-0.022060203474886096,0.024072051114662645,0.04349843537510391,-0.019426384260441257,-0.0005720125647508156,0.5010942047425463
431,-0.07974974768536658,rep_prediction_S2,0.9202502523146334,0.1879810092778856,0.030708207522039777,,0.026297751233619552,0.01585823718626251,0.959691728218893,0.7579926474224309,0.1734664559419442,0.13071799530635325,-0.1879810092778856,-0.00685903575928831,0.008817535705424425,-0.021230659155794022,-0.005412478141735816,0.023498124632690232,-0.028910602774426045,-0.001446557617552496,0.5320296714615459
431,-0.0718132359799093,rep_prediction_S5,0.9281867640200907,0.15779347376125463,0.030106485221572492,,0.025867464467436034,0.015405605375018066,0.9379967853285953,0.7579926474224309,0.1279094034634674,0.11130375213117928,-0.15779347376125463,-0.011105332072454883,0.01195966995357434,-0.021725200744242765,-0.009583884608772537,0.03295635440589494,-0.042540239014667476,-0.001521447463682343,0.39986047241616796
431,-0.0609633618485399,rep_prediction_S10,0.9390366381514601,0.12375812707648814,0.032419608269403474,,0.028595428926357656,0.015277088227120254,0.9408538235516819,0.7579926474224309,0.10889342985376275,0.09202141998970748,-0.12375812707648814,-0.029551524526381438,0.03253550148052586,-0.028604881959127224,-0.029808599165469407,0.012843269421551371,-0.042651868587020775,0.00025707463908796325,0.39277191808820394
432,-0.030344099131441205,rep_mean_S10,0.9696559008685588,0.37120685158865363,0.0407575971588594,0.03310810126832585,,,,,,,,,,,,,,,
432,-0.03107871182426769,rep_median_S10,0.9689212881757323,0.37120685158865363,0.03777174717336165,0.03383687768658864,,,,,,,,,,,,,,,
432,-0.044237817854478556,rep_prediction_S1,0.9557621821455214,0.35991970361506176,0.034641182766951814,,0.03162891721475392,0.014130530327449545,1.4088417543415463,0.9542453381225992,0.3471910020519233,0.2855794494632526,-0.35991970361506176,-0.04733835630194274,0.04665285964353409,0.012701665895872476,-0.04751436526573084,-0.008124087034445365,-0.03939027823128549,0.00017600896378810614,0.3777281581835319
432,-0.0256277462531187,rep_prediction_S2,0.9743722537468813,0.2437165442228272,0.03333571828144205,,0.03034710900177185,0.013797447790042706,1.4191485333477447,0.9542453381225992,0.21874367938185454,0.1847143503527548,-0.2437165442228272,-0.11059332550115922,0.10558318836253765,0.02764275250057218,-0.10880633175817925,-0.036644754310764256,-0.07216157744741498,-0.001786993742979968,0.3817201790540511
432,-0.02294679570654401,rep_prediction_S5,0.977053204293456,0.20893787057618324,0.032438677244729076,,0.029349532317480106,0.013817356668378408,1.3700000873726,0.9542453381225992,0.1899109117346979,0.1696331463679932,-0.20893787057618324,-0.1034084393369088,0.09234970821324759,0.018926343208964767,-0.09912775760381394,-0.030353925424179327,-0.0687738321796346,-0.004280681733094871,0.28516845419447145
432,-0.004225914485859961,rep_prediction_S10,0.99577408551414,0.1353041670820217,0.03221684176895209,,0.02892189098728196,0.014195010010867247,1.279849379183187,0.9542453381225992,0.11749521588838939,0.10462865832543103,-0.1353041670820217,-0.09514993698928317,0.09565897505466577,0.02475793665999894,-0.0913027278015294,-0.03445440687661598,-0.05684832092491341,-0.0038472091877537686,0.3218087606507619
433,-0.06126808928032723,rep_mean_S10,0.9387319107196728,0.3800083062618384,0.052278354044058305,0.037351047141498686,,,,,,,,,,,,,,,
433,-0.061603629937836635,rep_median_S10,0.9383963700621634,0.3800083062618384,0.051744021840540444,0.036143556792715865,,,,,,,,,,,,,,,
433,-0.10987214846172089,rep_prediction_S1,0.8901278515382791,0.5311551728297863,0.04195910398068864,,0.03856923562885171,0.016524137852419435,1.0835007072998737,0.8222114065033054,0.45866314971356326,0.403183679382208,-0.5311551728297863,0.1349329360166089,-0.10138111585540033,-0.024626877284461807,0.1315639477353604,0.04636967327202204,0.08519427446333835,0.0033689882812485278,0.3453811111385374
433,-0.04124528777947878,rep_prediction_S2,0.9587547122205212,0.2502840467784204,0.04084537119696028,,0.03715962460800372,0.016958091178053476,0.944212427198919,0.8222114065033054,0.23626027162261104,0.19784934334708082,-0.2502840467784204,0.06414151304140346,-0.04252660489955497,-0.008124517995288232,0.06194824318633077,0.020938982050335488,0.04100926113599529,0.0021932698550726918,0.3629701248489745
433,-0.02044800123849322,rep_prediction_S5,0.9795519987615068,0.19939276565307737,0.03887950854215596,,0.03494595559383151,0.017043100861595557,0.9004069062984692,0.8222114065033054,0.18537254188010532,0.1610745501140782,-0.19939276565307737,0.06059863292895676,-0.04165146380468866,0.0009595248795921047,0.05817941827226732,0.016872269262906036,0.0413071490093613,0.002419214656689429,0.3140344991952815
433,-0.00915974231465011,rep_prediction_S10,0.9908402576853499,0.1543490746230951,0.03672135147540927,,0.03256875377815564,0.016964792843260915,0.8870521700802114,0.8222114065033054,0.1465063133660166,0.12559567511701003,-0.1543490746230951,0.044754155523094495,-0.028160579196743616,0.004034653882148237,0.04308940340107095,0.0155473406007329,0.02754206280033806,0.001664752122023542,0.3217644023870324
434,-0.09731209301725419,rep_mean_S10,0.9026879069827458,0.40618628353849207,0.04596329179148247,0.034213349579811564,,,,,,,,,,,,,,,
434,-0.0966328361058284,rep_median_S10,0.9033671638941716,0.40618628353849207,0.04189594279019647,0.033450163606161064,,,,,,,,,,,,,,,
434,-0.13319900470859636,rep_prediction_S1,0.8668009952914036,0.3513084510439861,0.03361417077145471,,0.03000970663154622,0.015145493949663007,1.2110044848851629,0.9266177520703728,0.39882972123702765,0.29941650826981236,-0.3513084510439861,0.03346085911459805,-0.08725778015207855,-0.05561572827269568,0.03167875442942821,0.018461372091969967,0.013217382337458243,0.0017821046851698443,0.4306903386233785
434,-0.1201125926297989,rep_prediction_S2,0.8798874073702011,0.3180711523574097,0.03303243801488869,,0.0294128275600134,0.015036047755706924,1.1525852413973223,0.9266177520703728,0.3072889889758079,0.26429721530456984,-0.3180711523574097,0.04605183151523005,-0.09182803731714562,-0.038889858716319635,0.04349243120505118,0.010932857391243403,0.03255957381380778,0.002559400310178868,0.30422661724237227
434,-0.0788524620062977,rep_prediction_S5,0.9211475379937023,0.23419742937425442,0.031541762879582366,,0.02772220893453124,0.015047166343945727,1.1077720905038757,0.9266177520703728,0.246906371497284,0.21655833115269918,-0.23419742937425442,0.02652154547037581,-0.0657076257223565,-0.030525378204557835,0.02528095268774123,-0.015565791584257358,0.040846744271998595,0.0012405927826345785,0.20490036416862287
434,-0.064270367432265,rep_prediction_S10,0.935729632567735,0.1990627297515653,0.03275444565968272,,0.02893261977837706,0.015356262409989548,1.0523650960348618,0.9266177520703728,0.20844196169117518,0.18456545111046654,-0.1990627297515653,0.036657692893538096,-0.0628269524424934,-0.026969353204997458,0.036154123858056934,-0.008741756682173418,0.04489588054023035,0.0005035690354811592,0.19277234502761406
435,-0.030373303164742183,rep_mean_S10,0.9696266968352578,0.423132078900598,0.04358069085831221,0.03678829885091465,,,,,,,,,,,,,,,
435,-0.03127128801854151,rep_median_S10,0.9687287119814585,0.423132078900598,0.042129138973392544,0.03540175365668976,,,,,,,,,,,,,,,
435,-0.02529197896115265,rep_prediction_S1,0.9747080210388473,0.4416213305922551,0.03364899193283156,,0.030726449830002243,0.013718085972873596,1.4531069279603628,1.0211697927129655,0.48040449823850434,0.3883371239181019,-0.4416213305922551,0.004842097672428953,-0.03894381311351344,0.050633972264959096,0.005589917354694869,0.05835498210130085,-0.052765064746605986,-0.000747819682265915,0.3291317038505043
435,-0.010750843039706193,rep_prediction_S2,0.9892491569602938,0.2865079402728802,0.03516650228342172,,0.03221021134134452,0.014115020696497059,1.3495579668048574,1.0211697927129655,0.2901756795849689,0.2427668766459728,-0.2865079402728802,-0.020940116909505792,-0.008207754073517214,0.05838004873582628,-0.020061937105896044,0.027500777796624236,-0.04756271490252028,-0.0008781798036097454,0.31814080433194664
435,-0.012342114048346398,rep_prediction_S5,0.9876578859516536,0.1965358047696234,0.036164486279728084,,0.03313857969367354,0.014482949067028359,1.2373732289588282,1.0211697927129655,0.20143345152454806,0.17081840622634376,-0.1965358047696234,-0.009833815738119457,-0.02860970345938467,0.04888911622860356,-0.00780630761234829,0.029064110870222322,-0.03687041848257062,-0.0020275081257711673,0.28662687649976104
435,-0.0004065977832862222,rep_prediction_S10,0.9995934022167138,0.17606410319357646,0.03572406884231511,,0.03273940776722547,0.014296509141973912,1.2451790625864456,1.0211697927129655,0.1798445608594556,0.15894862515481703,-0.17606410319357646,-0.023972583339951777,-0.007559859558365373,0.04814163389043438,-0.020236722733598993,0.011280402519168302,-0.03151712525276729,-0.003735860606352787,0.21589530775393667
436,-0.08849840417957855,rep_mean_S10,0.9115015958204215,0.5202809564648756,0.0390639752058689,0.03311972028448486,,,,,,,,,,,,,,,
436,-0.0791594290527442,rep_median_S10,0.9208405709472558,0.5202809564648756,0.03440758533654849,0.03250740171894666,,,,,,,,,,,,,,,
436,-0.08776344883072817,rep_prediction_S1,0.9122365511692718,0.5243428262951699,0.031638020309955196,,0.028992436698140417,0.012666574670186725,1.7966912283327128,1.073962353830983,0.46659727725863814,0.4184761009178189,-0.5243428262951699,-0.09919302410327971,0.07661144004806145,-0.029235509249826576,-0.09977782073821762,-0.021521898963831155,-0.07825592177438645,0.000584796634937915,0.29367790307382835
436,-0.09342782312792786,rep_prediction_S2,0.9065721768720721,0.3984164224791843,0.030374976511280228,,0.027338869102387937,0.013238890601450006,1.5826605447478572,1.073962353830983,0.2958368699573971,0.2925713919717108,-0.3984164224791843,-0.055140884218844916,0.05659417290117052,-0.043472787621105166,-0.055930077445883485,-0.018609335513702367,-0.037320741932181115,0.0007891932270385777,0.2738604694410171
436,-0.06781643631254886,rep_prediction_S5,0.9321835636874511,0.3191392822599258,0.031458458759203084,,0.028365350499942894,0.013604657500425377,1.4436256632220306,1.073962353830983,0.2560127732210985,0.25358882783817976,-0.3191392822599258,-0.025262013565560713,0.027344314907983856,-0.03443339476973478,-0.025263785428332765,-0.01740317532312958,-0.007860610105203175,1.7718627720463183e-06,0.21299289552610606
436,-0.057196626701822795,rep_prediction_S10,0.9428033732981772,0.2477278718293263,0.03245875859010974,,0.029195433276559216,0.01418614879129683,1.318416582594303,1.073962353830983,0.2000039739724923,0.1987491970276658,-0.2477278718293263,0.0016368215330031556,0.012730412276006197,-0.040797540119488176,0.000380706280162341,-0.006400935850008772,0.006781642130171111,0.0012561152528408142,0.20277674601385046
437,-0.08644540572724557,rep_mean_S10,0.9135545942727544,0.4592933371126783,0.037543290921485804,0.03213726070172707,,,,,,,,,,,,,,,
437,-0.08616441881439307,rep_median_S10,0.9138355811856069,0.4592933371126783,0.034585174054900816,0.032710207519178296,,,,,,,,,,,,,,,
437,-0.08428282069014315,rep_prediction_S1,0.9157171793098569,0.47702992927250776,0.027422432217835947,,0.022916868498759225,0.015061949185259263,1.2762433768550143,0.9453477379985938,0.49990918973019033,0.4085173272523229,-0.47702992927250776,0.07306714520804347,-0.09349272441986417,-0.018627210456448693,0.07519739883374804,0.07449704651235092,0.0007003523213971116,-0.002130253625704557,0.3352084527314955
437,-0.07703591778969832,rep_prediction_S2,0.9229640822103017,0.3052684505594706,0.03015720358914478,,0.025673435462901885,0.015823803932585898,1.0957424946420904,0.9453477379985938,0.3410300449261424,0.275908690465399,-0.3052684505594706,0.07743684695798708,-0.11256230308872736,-0.019926312511114885,0.07784757619114387,0.055260312795260835,0.02258726339588305,-0.00041072923315680363,0.30950173325038316
437,-0.05958607802388016,rep_prediction_S5,0.9404139219761198,0.26708074635544976,0.030516489289743123,,0.025731530090938332,0.016407626363899617,1.017020288243955,0.9453477379985938,0.2942887129649988,0.2519084026194027,-0.26708074635544976,0.09770409805504422,-0.1155435356698635,-0.02758846889630731,0.09671820172036426,0.052465654700097994,0.044252547020266264,0.000985896334679959,0.2154878435342095
437,-0.05366069526338557,rep_prediction_S10,0.9463393047366144,0.24574386881011334,0.030038191658379617,,0.025111367319522963,0.016485707192369907,0.9845121804006138,0.9453477379985938,0.26962207665765225,0.23456055141195659,-0.24574386881011334,0.1032897132040467,-0.11679664504341648,-0.02813935885804184,0.1035540819532352,0.058717187187656505,0.0448368947655787,-0.0002643687491885147,0.18818309839333544
438,-0.06227167749896112,rep_mean_S10,0.9377283225010389,0.5116271464062678,0.04255528495401935,0.030460549570697205,,,,,,,,,,,,,,,
438,-0.047500239538552425,rep_median_S10,0.9524997604614476,0.5116271464062678,0.03749202343297793,0.030524779752787317,,,,,,,,,,,,,,,
438,-0.08852709794777902,rep_prediction_S1,0.911472902052221,0.6122239287900508,0.029668201391882584,,0.026049738790987396,0.01420079282165302,1.4312130484351147,1.17014381186778,0.574087925893938,0.5007957061443167,-0.6122239287900508,0.1755773461113581,-0.1640802635955338,-0.026769997593044728,0.17693669051410332,0.04164013298195256,0.13529655753215078,-0.001359344402745185,0.30172038972802284
438,-0.039943887462422945,rep_prediction_S2,0.960056112537577,0.44195669520509095,0.03134512991763216,,0.02793741987630204,0.014215029827261482,1.3419324436305449,1.17014381186778,0.383996883877039,0.3597141051898771,-0.44195669520509095,0.13508403172116298,-0.09896375385112635,-0.007479686365375741,0.13527691282223137,0.027124231754084637,0.10815268106814674,-0.0001928811010684108,0.24103123644940458
438,-0.02808176682617225,rep_prediction_S5,0.9719182331738278,0.2838426420806094,0.028832704667048587,,0.025026002974119416,0.014320408530334358,1.2790544158998174,1.17014381186778,0.27333518164721926,0.2468017164553394,-0.2838426420806094,0.08746601902428594,-0.0798303025270726,-0.006512898737227834,0.08844670724346189,0.010775750030395055,0.07767095721306684,-0.0009806882191759447,0.2239775896642588
438,-0.02913397342670976,rep_prediction_S10,0.9708660265732902,0.2601359153901104,0.028151000973441025,,0.024356428703047786,0.014117078022277485,1.296830637143863,1.17014381186778,0.25244543800019503,0.233459599368244,-0.2601359153901104,0.0667245450570137,-0.06509256493351029,-0.012737493423129468,0.06687737560937007,0.0029424162987195593,0.06393495931065052,-0.00015283055235638054,0.17553191217498967
439,-0.08199145256224816,rep_mean_S10,0.9180085474377518,0.3991208426198082,0.038085122906693816,0.0315709974438598,,,,,,,,,,,,,,,
439,-0.08313429688443907,rep_median_S10,0.9168657031155609,0.3991208426198082,0.034765603925988764,0.03199933832483736,,,,,,,,,,,,,,,
439,-0.08568109566060023,rep_prediction_S1,0.9143189043393998,0.42637021339899533,0.033958898008576176,,0.03084669544273851,0.01420342868857527,1.2780355174500728,0.9041179665648693,0.4590080065273948,0.3701035302841572,-0.42637021339899533,0.02622633125689588,-0.04548355279033725,-0.033979578780004946,0.02371173337680503,-0.01817575014590327,0.041887483522708296,0.0025145978800908517,0.34048147547827196
439,-0.07459798977844756,rep_prediction_S2,0.9254020102215524,0.2943986963724745,0.03340318764041707,,0.0302071392576453,0.014260130740306225,1.1477032610400797,0.9041179665648693,0.298409992244279,0.2506061963657534,-0.2943986963724745,0.025406700948632076,-0.040350495241965115,-0.02688006183570454,0.0252412080660962,-0.005315947389954388,0.030557155456050592,0.00016549288253587722,0.31113010014609155
439,-0.060874095462333244,rep_prediction_S5,0.9391259045376668,0.236002918358434,0.030295430622662864,,0.026541525392070324,0.01460864980661173,1.0742571430864292,0.9041179665648693,0.23404689526098843,0.20252511178217225,-0.236002918358434,0.032931870918437064,-0.04397105810481636,-0.020877438116695467,0.031010778024974733,0.006979649520915777,0.02403112850405895,0.0019210928934623218,0.27541858595307106
439,-0.05235902987199759,rep_prediction_S10,0.9476409701280024,0.21319782935770132,0.030341848831335075,,0.026544217577569515,0.014699831932357505,1.053206929410241,0.9041179665648693,0.22276131211408381,0.19192255540003045,-0.21319782935770132,0.032054433256164826,-0.041997967995067935,-0.023926084381811485,0.028798673499535948,-0.0008666708683670137,0.029665344367902954,0.003255759756628883,0.2444397807835453
440,-0.06513564358190393,rep_mean_S10,0.9348643564180961,0.46378487033082044,0.03893164148651552,0.033899255664062995,,,,,,,,,,,,,,,
440,-0.07211229661589336,rep_median_S10,0.9278877033841066,0.46378487033082044,0.036841609984512524,0.033441466910963405,,,,,,,,,,,,,,,
440,-0.023462250872190893,rep_prediction_S1,0.9765377491278091,0.46265342923716235,0.033495336002949704,,0.030132668660772462,0.01462915111581203,1.3802850306412342,1.0413446752059676,0.42076123087929546,0.36791563211148437,-0.46265342923716235,0.06185653690094785,-0.025693631191660345,0.02619029775235615,0.059477346746130415,0.0328471254832248,0.026630221262905616,0.002379190154817437,0.31899341184356766
440,-0.03373936179309556,rep_prediction_S2,0.9662606382069044,0.29583631529149423,0.03748243044828505,,0.03412778058022961,0.01550115636059014,1.2223858447959264,1.0413446752059676,0.28522050303643065,0.239693085246637,-0.29583631529149423,0.05739757285076766,-0.0527404115076587,0.010243550433419821,0.05604161714755216,0.010518267344079764,0.045523349803472404,0.001355955703215496,0.3436719651354246
440,-0.03002977373870619,rep_prediction_S5,0.9699702262612938,0.2330864073960145,0.033631443758323755,,0.02983266880432032,0.015528836225297417,1.1736614532428966,1.0413446752059676,0.22663750631709007,0.2000708942736738,-0.2330864073960145,0.05038481467954276,-0.04712475974783049,-0.005489329696096629,0.04967249563395359,-0.0009320318816057778,0.050604527515559376,0.0007123190455891528,0.2556224785108417
440,-0.023994875889586154,rep_prediction_S10,0.9760051241104138,0.18729967629665645,0.03267353066649865,,0.028874499692975775,0.015293134842072936,1.1801480768507222,1.0413446752059676,0.17857055645828207,0.15965165132998688,-0.18729967629665645,0.02424813732595097,-0.023744601105185878,-0.0011730178894624145,0.02387102269929086,-0.01588795252609426,0.03975897522538512,0.00037711462666011535,0.24862258715925015
441,-0.029399572837310983,rep_mean_S10,0.970600427162689,0.44860633566058405,0.042101048342963014,0.0347885416203156,,,,,,,,,,,,,,,
441,-0.021636463120956684,rep_median_S10,0.9783635368790433,0.44860633566058405,0.03917199476132326,0.03442403306554441,,,,,,,,,,,,,,,
441,0.0006536169366255784,rep_prediction_S1,1.0006536169366256,0.6624197769488227,0.032782697166127125,,0.030247450776147128,0.012642625419033687,1.7111680144569679,0.9651888291538226,0.7078235500523031,0.6213507115464109,-0.6624197769488227,-0.041779704177161425,0.04613983648878873,0.03782738148644525,-0.04618006266846442,-0.01015723463738442,-0.036022828031080006,0.004400358491303008,0.19253939623568567
441,0.002480831928181715,rep_prediction_S2,1.0024808319281817,0.28836415801584153,0.03204453655526646,,0.028934062997330715,0.013773838954174566,1.3177503242148547,0.9651888291538226,0.2933516876609027,0.2500454977338006,-0.28836415801584153,-0.03209866852259537,0.03584434216834119,0.03784210371397919,-0.034739970433471386,-0.021333580823644387,-0.013406389609827003,0.0026413019108760304,0.28306170493164723
441,0.005976895580598329,rep_prediction_S5,1.0059768955805983,0.20645501657549553,0.033090927677014645,,0.029876234422648622,0.014229179255633722,1.2010612003232084,0.9651888291538226,0.20740281664366905,0.1823511820868921,-0.20645501657549553,-0.014708677296945184,0.025738557152104366,0.020252572013684224,-0.014521997316980532,-0.006116765516930453,-0.008405231800050077,-0.0001866799799646539,0.23809287786138852
441,-0.005948552079879654,rep_prediction_S10,0.9940514479201203,0.20141942733641155,0.034043352298512033,,0.030842292724957518,0.014413657976614654,1.1714835224682745,0.9651888291538226,0.18592396016732815,0.17150468729455237,-0.20141942733641155,-0.0024376329890201717,0.0102512740828784,0.01513246820387758,-0.0025822535353974456,-0.019153582503934792,0.016571328968537358,0.00014462054637726877,0.2201079285196664
442,-0.10303802681811614,rep_mean_S10,0.8969619731818839,0.5187371881583867,0.04442964394393558,0.03362017203199034,,,,,,,,,,,,,,,
442,-0.10356364331469137,rep_median_S10,0.8964363566853086,0.5187371881583867,0.038420904219367745,0.0337810764459884,,,,,,,,,,,,,,,
